BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2659955	1488	22906	107870	116570	RP11-59C5.2	-	CTBP2	TRAK1	-	MILT1|OIP106	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9UPV9	A0A024R2M0|B7Z218|B7ZAE5|A0A087X0N0|C9JC32	NP_001252537|NP_001036111|NP_055780|NP_001252539|NP_001252538	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659956	1488	2203	107870	108497	RP11-59C5.2	RP11-342C23.1	CTBP2	FBP1	-	FBP	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P09467	Q2TU34	NP_001121100|NP_000498	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659957	1488	3438	107870	109661	RP11-59C5.2	-	CTBP2	IFN1@	-	IFNA	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659958	1488	81689	107870	123569	RP11-59C5.2	GK004	CTBP2	ISCA1	-	HBLD2|ISA1|hIscA	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9BUE6	-	NP_112202	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659959	1488	2650	107870	108920	RP11-59C5.2	RP11-214N16.1	CTBP2	GCNT1	-	C2GNT|C2GNT-L|C2GNT1|G6NT|NACGT2|NAGCT2	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q02742	Q86T81	NP_001091105|NP_001091104|NP_001481|NP_001091103|NP_001091102	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659960	1488	64794	107870	122302	RP11-59C5.2	-	CTBP2	DDX31	-	PPP1R25	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9H8H2	-	NP_001309273|NP_001309272|NP_001309271|NP_001309270|NP_001309269|NP_619526|NP_073616	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659961	1488	57720	107870	121743	RP11-59C5.2	-	CTBP2	GPR107	-	GCDRP|LUSTR1|bA138E2.2	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q5VW38	G5E994	NP_001274275|NP_001130029|NP_066011|NP_001130030	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659962	1488	54901	107870	120247	RP11-59C5.2	-	CTBP2	CDKAL1	-	-	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q5VV42	-	NP_060244	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659963	1488	4835	107870	110898	RP11-59C5.2	RP1-90J20.3	CTBP2	NQO2	-	DHQV|DIA6|NMOR2|QR2	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P16083	B3KPX6|Q5TD07	NP_001277150|NP_001277151|NP_000895|NP_001305869	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659964	1488	7940	107870	113666	RP11-59C5.2	DAAP-90L16.2	CTBP2	LST1	-	B144|D6S49E|LST-1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O00453	A0A024RCL9|A0A024RCT6|Q2HNT4	NP_995311|NP_995310|NP_995312|NP_995309|NP_001160010|NP_009092	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659965	1488	5953	107870	111886	RP11-59C5.2	-	CTBP2	RCD1	-	-	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659966	1488	8450	107870	114028	RP11-59C5.2	-	CTBP2	CUL4B	-	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659967	1488	26002	107870	117478	RP11-59C5.2	UNQ2493/PRO5780	CTBP2	MOXD1	-	MOX|PRO5780|dJ248E1.1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q6UVY6	-	NP_056344	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659968	1488	8871	107870	114391	RP11-59C5.2	RP11-266C7.2	CTBP2	SYNJ2	-	INPP5H	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O15056	B4DG94	NP_003889|NP_001171559	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659969	1488	134864	107870	126416	RP11-59C5.2	RP11-295F4.9	CTBP2	TAAR1	-	TA1|TAR1|TRAR1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q96RJ0	-	NP_612200	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659970	1488	9912	107870	115241	RP11-59C5.2	-	CTBP2	ARHGAP44	-	NPC-A-10|RICH2	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q17R89	Q69Z00|E7ERK8	NP_001308093|NP_055674|NP_001308096|NP_001308095	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659971	1488	22994	107870	116641	RP11-59C5.2	-	CTBP2	CEP131	-	AZ1|AZI1|ZA1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9UPN4	-	NP_001009811|NP_001306158|NP_001306157|NP_055799	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659972	1488	1801	107870	108135	RP11-59C5.2	-	CTBP2	DPH1	-	DPH2L|DPH2L1|OVCA1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9BZG8	B3KQW7	NP_001333504|NP_001333505|NP_001374|NP_001333503	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659973	1488	124975	107870	125906	RP11-59C5.2	-	CTBP2	GGT6	-	-	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q6P531	B4DKN3|Q6ZPD7|J3KPJ0	NP_001275633|NP_001275632|NP_699169|NP_001116362|NP_001275631	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659974	1488	55163	107870	120463	RP11-59C5.2	-	CTBP2	PNPO	-	HEL-S-302|PDXPO	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9NVS9	V9HW45	NP_060599	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659975	1488	768206	107870	612840	RP11-59C5.2	-	CTBP2	PRCD	-	RP36	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q00LT1	-	NP_001071088	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659976	1488	91607	107870	124851	RP11-59C5.2	-	CTBP2	SLFN11	-	SLFN8/9	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q7Z7L1	-	NP_001098058|NP_001098060|NP_001362940|NP_001362941|NP_001098059|NP_689483|NP_001098057|NP_001362939|NP_001362938|NP_001362937|NP_001362936	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659977	1488	55178	107870	120477	RP11-59C5.2	HC90	CTBP2	RNMTL1	-	MRM3|RMTL1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9HC36	-	NP_060616	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659978	1488	6398	107870	112298	RP11-59C5.2	-	CTBP2	SECTM1	-	K12	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q8WVN6	-	NP_002995	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659979	1488	1499	107870	107880	RP11-59C5.2	OK/SW-cl.35	CTBP2	CTNNB1	-	CTNNB|MRD19|armadillo	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659980	1488	23589	107870	117124	RP11-59C5.2	-	CTBP2	CARHSP1	-	CRHSP-24|CSDC1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q9Y2V2	-	NP_001035941|NP_001265189|NP_055131|NP_001265195|NP_001265194|NP_001265193|NP_001265192|NP_001265191|NP_001265190	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659981	1488	2033	107870	108347	RP11-59C5.2	RP1-85F18.1	CTBP2	EP300	-	KAT3B|RSTS2|p300	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q09472	Q7Z6C1	NP_001349772|NP_001420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659982	1488	8451	107870	114029	RP11-59C5.2	RP11-391H12.1	CTBP2	CUL4A	-	-	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q13619	B2RBV7	NP_001341868|NP_001265443|NP_001341869|NP_001341871|NP_001341867|NP_001265442|NP_001008895|NP_003580|NP_001341870	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659983	1488	1487	107870	107869	RP11-59C5.2	-	CTBP2	CTBP1	-	BARS	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659984	1488	1488	107870	107870	RP11-59C5.2	RP11-59C5.2	CTBP2	CTBP2	-	-	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659985	1488	3065	107870	109315	RP11-59C5.2	RP4-811H24.2	CTBP2	HDAC1	-	GON-10|HD1|RPD3|RPD3L1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q13547	Q6IT96	NP_004955	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659986	1488	3066	107870	109316	RP11-59C5.2	-	CTBP2	HDAC2	-	HD2|RPD3|YAF1	Affinity Capture-MS	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	High Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q92769	-	NP_001518	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659987	1488	2033	107870	108347	RP11-59C5.2	RP1-85F18.1	CTBP2	EP300	-	KAT3B|RSTS2|p300	Affinity Capture-Western	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q09472	Q7Z6C1	NP_001349772|NP_001420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659988	1488	860	107870	107308	RP11-59C5.2	RP1-166H4.1	CTBP2	RUNX2	-	AML3|CBF-alpha-1|CBFA1|CCD|CCD1|CLCD|OSF-2|OSF2|PEA2aA|PEBP2aA	Affinity Capture-Western	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q13950	Q32MY8	NP_001015051|NP_001019801|NP_001265407	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659989	1488	3065	107870	109315	RP11-59C5.2	RP4-811H24.2	CTBP2	HDAC1	-	GON-10|HD1|RPD3|RPD3L1	Affinity Capture-Western	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	Q13547	Q6IT96	NP_004955	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659990	2033	1488	108347	107870	RP1-85F18.1	RP11-59C5.2	EP300	CTBP2	KAT3B|RSTS2|p300	-	Affinity Capture-Western	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q09472	Q7Z6C1	NP_001349772|NP_001420	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2659991	860	1488	107308	107870	RP1-166H4.1	RP11-59C5.2	RUNX2	CTBP2	AML3|CBF-alpha-1|CBFA1|CCD|CCD1|CLCD|OSF-2|OSF2|PEA2aA|PEBP2aA	-	Affinity Capture-Western	physical	Zhang W (2018)	PUBMED:30585266	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q13950	Q32MY8	NP_001015051|NP_001019801|NP_001265407	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2692056	2033	1488	108347	107870	RP1-85F18.1	RP11-59C5.2	EP300	CTBP2	KAT3B|RSTS2|p300	-	Affinity Capture-MS	physical	Raisner R (2018)	PUBMED:30110629	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q09472	Q7Z6C1	NP_001349772|NP_001420	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2694864	23177	1488	116789	107870	-	RP11-59C5.2	CEP68	CTBP2	KIAA0582	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q76N32	-	NP_055962|NP_001306030|NP_001306029	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2698388	782	1488	107236	107870	-	RP11-59C5.2	CACNB1	CTBP2	CAB1|CACNLB1|CCHLB1	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q02641	-	NP_954855|NP_000714|NP_954856	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2707045	1478	1488	107860	107870	RP1-146H21.2	RP11-59C5.2	CSTF2	CTBP2	CstF-64	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	P33240	-	NP_001293138|NP_001293135|NP_001316	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2709235	166	1488	106675	107870	-	RP11-59C5.2	AES	CTBP2	AES-1|AES-2|ESP1|GRG|GRG5|Grg-5|TLE5	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q08117	Q8WY48	NP_945321|NP_001121|NP_945320	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2710782	3202	1488	109442	107870	-	RP11-59C5.2	HOXA5	CTBP2	HOX1|HOX1.3|HOX1C	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	P20719	-	NP_061975	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2713099	51274	1488	119426	107870	-	RP11-59C5.2	KLF3	CTBP2	BKLF	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	P57682	A0A024R9T8	NP_057615	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2715835	1981	1488	108296	107870	-	RP11-59C5.2	EIF4G1	CTBP2	EIF-4G1|EIF4F|EIF4G|EIF4GI|P220|PARK18	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q04637	B2RU10|B4DSI9|B2RU06|Q96I65|O95065	NP_886553|NP_001181876|NP_001181875|NP_004944|NP_001278086|NP_937885|NP_937884|NP_937887	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2716562	8942	1488	114454	107870	-	RP11-59C5.2	KYNU	CTBP2	KYNUU	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q16719	-	NP_001028170|NP_003928|NP_001186170	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2717718	10783	1488	116000	107870	RP11-101K10.6	RP11-59C5.2	NEK6	CTBP2	SID6-1512	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q9HC98	A0A024R8A6	NP_001138473|NP_055212|NP_001159639|NP_001159641|NP_001159640|NP_001159643|NP_001159642	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2718002	3215	1488	109455	107870	-	RP11-59C5.2	HOXB5	CTBP2	HHO.C10|HOX2|HOX2A|HU-1|Hox2.1	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	P09067	-	NP_002138	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2718458	57616	1488	121663	107870	-	RP11-59C5.2	TSHZ3	CTBP2	TSH3|ZNF537	-	Two-hybrid	physical	Luck K (2020)	PUBMED:32296183	9606	9606	High Throughput	-	-	This human reference interactome (HuRI) was generated by performing nine two-hybrid screens with the high confidence interactions determined by pairwise verification by quadruplicate retesting and sequence confirmation. This HI-III-20 dataset contains over 52,000 PPIs involving more than 8,000 proteins.	-	BIOGRID	Q63HK5	-	NP_065907	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	-	-	-	-	-	-	Homo sapiens	Homo sapiens
